点数：12290
xmin:497110.02999878
xmax:497173.02999878
ymin:5419282.0
ymax:5419342.0
zmin:262.38000488
zmax:280.38000488

第一个格网单元(0,0,0)的点个数：0
第一个点的候选点数目：70
第一个点的k个点序号：[8248, 2, 12, 3, 10, 11]
所有点的邻域点平均距离均值: 0.7272960053894515
所有点的邻域点距离标准差均值: 0.1709730879529831
滤波后的点数: 11731
497158.69000244 5419304.0 269.17001343
497158.05999756 5419297.5 275.82000732
497158.02999878 5419296.5 275.51998901
497158.11999512 5419296.0 273.29000854
497158.11999512 5419295.5 272.8500061
497158.08999634 5419295.0 272.85998535
497158.05999756 5419294.5 272.8500061
497158.02999878 5419294.0 272.82998657
497158.02999878 5419294.0 272.79000854
497158.0 5419293.5 272.76000977
497157.97000122 5419293.0 272.79000854
497157.97000122 5419292.5 272.76000977
497157.94000244 5419292.0 272.75
497157.91000366 5419291.5 272.70001221
497157.91000366 5419291.0 272.69000244
497157.88000488 5419290.5 272.67001343
497157.83999634 5419290.0 272.67001343
497157.83999634 5419289.5 272.69000244
497157.80999756 5419289.0 272.67001343
497157.77999878 5419289.0 272.64001465
497157.77999878 5419288.5 272.6000061
497157.75 5419288.0 272.6000061
497157.72000122 5419287.5 272.6000061
497157.72000122 5419287.0 272.6000061
497157.69000244 5419286.5 272.57000732
497157.66000366 5419286.0 272.54998779
497157.66000366 5419285.5 272.54000854
497157.61999512 5419285.0 272.54000854
497157.58999634 5419284.5 272.54998779
497157.55999756 5419284.0 272.51998901
497157.55999756 5419284.0 272.48001099
497157.52999878 5419283.5 272.47000122
497157.52999878 5419283.0 272.44000244
497157.5 5419282.5 272.39001465
497157.47000122 5419282.0 272.3500061
497158.05999756 5419282.0 272.73001099
497158.08999634 5419282.5 272.76998901
497158.08999634 5419283.0 272.76998901
497158.11999512 5419283.5 272.79000854
497158.16000366 5419284.0 272.82000732
497158.19000244 5419284.5 272.82000732
497158.19000244 5419285.0 272.88000488
497158.22000122 5419285.5 272.8500061
497158.25 5419286.0 272.8500061
497158.25 5419286.0 272.8500061
497158.27999878 5419286.5 272.89001465
497158.30999756 5419287.0 272.92001343
497158.33999634 5419287.5 272.92001343
497158.33999634 5419288.0 272.92001343
497158.38000488 5419288.5 272.95001221
497158.41000366 5419289.0 272.97000122
497158.41000366 5419289.5 273.01000977
497158.44000244 5419290.0 273.01000977
497158.47000122 5419290.5 273.01000977
497158.47000122 5419291.0 273.01000977
497158.5 5419291.0 273.04000854
497158.52999878 5419291.5 273.04000854
497158.55999756 5419292.0 273.07998657
497158.55999756 5419292.5 273.07998657
497158.58999634 5419293.0 273.14001465
497158.61999512 5419293.5 273.16000366
497158.61999512 5419294.0 273.16000366
497158.66000366 5419294.5 273.16000366
497158.69000244 5419295.0 273.20001221
497158.69000244 5419295.5 273.23001099
497158.72000122 5419296.0 273.22000122
497158.72000122 5419296.0 273.76000977
497158.69000244 5419297.5 275.76000977
497159.30999756 5419304.0 269.64001465
497159.30999756 5419304.5 269.57998657
497159.38000488 5419305.0 268.79000854
497159.33999634 5419305.5 269.89001465
497159.38000488 5419306.0 270.14001465
497159.91000366 5419312.5 265.79000854
497159.91000366 5419313.0 265.76000977
497159.91000366 5419314.5 267.5
497159.94000244 5419315.0 267.47000122
497159.97000122 5419315.5 267.35998535
497160.22000122 5419324.0 271.41000366
497160.22000122 5419324.5 271.67001343
497160.08999634 5419324.5 274.76998901
497160.08999634 5419325.0 275.04000854
497160.11999512 5419325.5 275.26998901
497160.11999512 5419326.0 275.51000977
497160.11999512 5419326.5 275.76998901
497160.16000366 5419327.0 276.04000854
497160.16000366 5419327.0 276.32000732
497160.16000366 5419327.5 276.57000732
497160.16000366 5419328.0 276.79998779
497160.19000244 5419328.5 277.04998779
497160.19000244 5419329.0 277.32000732
497160.19000244 5419329.0 277.57000732
497160.19000244 5419329.5 277.82998657
497160.22000122 5419330.0 278.1000061
497160.22000122 5419330.5 278.32998657
497160.22000122 5419331.0 278.63000488
497160.25 5419331.0 278.8500061
497160.25 5419331.5 279.1000061
497160.25 5419332.0 279.39001465
497160.27999878 5419332.5 279.42001343
497160.30999756 5419333.0 279.10998535
497160.33999634 5419333.5 278.82000732
497160.38000488 5419334.0 278.51000977
497160.41000366 5419334.5 278.23001099
497160.47000122 5419335.0 277.92001343
497160.5 5419335.5 277.57000732
497160.72000122 5419332.0 279.13000488
497160.69000244 5419331.5 278.95001221
497160.69000244 5419331.0 278.72000122
497160.69000244 5419330.5 278.47000122
497160.69000244 5419330.0 278.20001221
497160.66000366 5419330.0 277.98001099
497160.66000366 5419329.5 277.72000122
497160.66000366 5419329.0 277.48001099
497160.66000366 5419328.5 277.26000977
497160.61999512 5419328.5 277.01998901
497160.61999512 5419328.0 276.75
497160.61999512 5419327.5 276.51000977
497160.61999512 5419327.0 276.26000977
497160.58999634 5419327.0 276.04000854
497160.58999634 5419326.5 275.79000854
497160.58999634 5419326.0 275.51998901
497160.58999634 5419325.5 275.29000854
497160.55999756 5419325.0 275.04998779
497160.55999756 5419325.0 274.82000732
497160.66000366 5419324.5 272.01000977
497160.44000244 5419315.0 267.48001099
497160.41000366 5419314.5 267.47000122
497160.44000244 5419314.0 266.47000122
497160.41000366 5419313.0 265.76000977
497160.41000366 5419312.5 265.01000977
497159.83999634 5419305.0 269.44000244
497159.80999756 5419304.5 269.63000488
497159.80999756 5419304.0 269.07000732
497159.80999756 5419303.5 268.95001221
497159.80999756 5419303.0 268.76000977
497159.27999878 5419296.5 272.88000488
497159.22000122 5419295.5 273.48001099
497159.19000244 5419295.0 273.45001221
497159.19000244 5419294.5 273.45001221
497159.16000366 5419294.0 273.44000244
497159.11999512 5419293.5 273.41000366
497159.11999512 5419293.5 273.39001465
497159.08999634 5419293.0 273.39001465
497159.05999756 5419292.5 273.39001465
497159.05999756 5419292.0 273.3500061
497159.02999878 5419291.5 273.32998657
497159.0 5419291.0 273.32000732
497159.0 5419290.5 273.32000732
497158.97000122 5419290.0 273.29000854
497158.97000122 5419290.0 273.26000977
497158.94000244 5419289.5 273.26000977
497158.91000366 5419289.0 273.20001221
497158.91000366 5419288.5 273.20001221
497158.88000488 5419288.0 273.20001221
497158.83999634 5419287.5 273.20001221
497158.83999634 5419287.0 273.17001343
497158.80999756 5419287.0 273.17001343
497158.77999878 5419286.5 273.17001343
497158.77999878 5419286.0 273.17001343
497158.75 5419285.5 273.14001465
497158.72000122 5419285.0 273.1000061
497158.72000122 5419284.5 273.1000061
497158.69000244 5419284.0 273.07000732
497158.66000366 5419283.5 273.07000732
497158.66000366 5419283.5 273.04000854
497158.61999512 5419283.0 273.04998779
497158.58999634 5419282.5 273.04000854
497158.58999634 5419282.0 273.01000977
497159.19000244 5419282.0 273.32000732
497159.22000122 5419282.5 273.32998657
497159.25 5419283.0 273.32998657
497159.25 5419283.5 273.3500061
497159.27999878 5419284.0 273.39001465
497159.30999756 5419284.5 273.44000244
497159.30999756 5419285.0 273.42001343
497159.33999634 5419285.5 273.45001221
497159.38000488 5419286.0 273.47000122
497159.41000366 5419286.5 273.47000122
497159.41000366 5419286.5 273.5
497159.44000244 5419287.0 273.5
497159.47000122 5419287.5 273.51000977
497159.47000122 5419288.0 273.51000977
497159.5 5419288.5 273.51998901
497159.52999878 5419289.0 273.54000854
497159.52999878 5419289.5 273.57000732
497159.55999756 5419290.0 273.60998535
497159.58999634 5419290.5 273.63000488
497159.58999634 5419291.0 273.64001465
497159.61999512 5419291.0 273.64001465
497159.66000366 5419291.5 273.64001465
497159.69000244 5419292.0 273.69000244
497159.69000244 5419292.5 273.70001221
497159.72000122 5419293.0 273.70001221
497159.75 5419293.5 273.73001099
497159.75 5419294.0 273.73001099
497159.77999878 5419294.5 273.75
497159.80999756 5419295.0 273.79000854
497159.80999756 5419295.5 273.82998657
497159.83999634 5419295.5 273.8500061
497160.41000366 5419302.5 268.48001099
497160.41000366 5419303.0 268.95001221
497160.44000244 5419303.5 269.3500061
497160.47000122 5419304.0 269.54000854
497160.47000122 5419304.5 269.51998901
497160.55999756 5419305.0 268.57998657
497160.55999756 5419305.5 268.67001343
497161.19000244 5419312.5 262.51000977
497161.05999756 5419313.0 265.73001099
497161.05999756 5419314.5 267.04000854
497161.08999634 5419314.5 267.26000977
497161.08999634 5419315.0 267.32998657
497161.77999878 5419327.0 265.57000732
497161.77999878 5419327.5 265.6000061
497161.80999756 5419328.0 265.57998657
497161.83999634 5419328.5 265.57000732
497161.83999634 5419329.0 265.57000732
497161.88000488 5419329.0 265.57000732
497161.91000366 5419329.5 265.57000732
497161.91000366 5419330.0 265.6000061
497161.94000244 5419330.5 265.6000061
497161.91000366 5419331.0 266.57000732
497161.91000366 5419331.0 267.26998901
497161.94000244 5419331.5 267.14001465
497162.41000366 5419332.0 267.14001465
497162.38000488 5419331.5 267.29000854
497162.33999634 5419331.0 267.25
497162.41000366 5419331.0 265.63000488
497162.38000488 5419330.5 265.6000061
497162.38000488 5419330.0 265.57998657
497162.33999634 5419329.5 265.54998779
497162.30999756 5419329.0 265.57000732
497162.30999756 5419328.5 265.54000854
497162.27999878 5419328.0 265.54000854
497162.25 5419327.5 265.57000732
497162.25 5419327.5 265.6000061
497162.22000122 5419327.0 265.57998657
497161.55999756 5419315.0 267.51998901
497161.55999756 5419314.5 267.51000977
497161.02999878 5419305.5 269.51000977
497161.0 5419305.0 269.20001221
497161.0 5419304.5 269.26000977
497160.94000244 5419304.0 269.69000244
497160.94000244 5419303.5 269.22000122
497160.91000366 5419303.0 269.44000244
497160.94000244 5419303.0 268.66000366
497160.91000366 5419302.5 268.89001465
497160.33999634 5419295.5 274.1000061
497160.30999756 5419295.0 274.07000732
497160.30999756 5419295.0 274.07000732
497160.27999878 5419294.5 274.04998779
497160.25 5419294.0 274.07000732
497160.25 5419293.5 274.01998901
497160.22000122 5419293.0 273.98001099
497160.19000244 5419292.5 273.98001099
497160.19000244 5419292.0 273.94000244
497160.16000366 5419291.5 273.98001099
497160.11999512 5419291.0 273.95001221
497160.11999512 5419291.0 273.94000244
497160.08999634 5419290.5 273.91000366
497160.05999756 5419290.0 273.8500061
497160.05999756 5419289.5 273.82000732
497160.02999878 5419289.0 273.82000732
497160.0 5419288.5 273.82000732
497160.0 5419288.0 273.79998779
497159.97000122 5419287.5 273.82000732
497159.94000244 5419287.0 273.79998779
497159.94000244 5419286.5 273.76000977
497159.91000366 5419286.5 273.73001099
497159.91000366 5419286.0 273.73001099
497159.88000488 5419285.5 273.70001221
497159.83999634 5419285.0 273.69000244
497159.80999756 5419284.5 273.69000244
497159.80999756 5419284.0 273.70001221
497159.77999878 5419283.5 273.67001343
497159.75 5419283.0 273.64001465
497159.75 5419282.5 273.6000061
497159.72000122 5419282.5 273.63000488
497159.69000244 5419282.0 273.64001465
497160.27999878 5419282.0 273.92001343
497160.30999756 5419282.5 273.94000244
497160.33999634 5419283.0 273.98001099
497160.33999634 5419283.5 273.98001099
497160.38000488 5419284.0 273.98001099
497160.41000366 5419284.5 273.98001099
497160.44000244 5419285.0 274.01000977
497160.44000244 5419285.5 274.01998901
497160.47000122 5419285.5 274.04998779
497160.5 5419286.0 274.04000854
497160.5 5419286.5 274.07000732
497160.52999878 5419287.0 274.1000061
497160.55999756 5419287.5 274.14001465
497160.58999634 5419288.0 274.13000488
497160.58999634 5419288.5 274.14001465
497160.61999512 5419289.0 274.14001465
497160.66000366 5419289.5 274.14001465
497160.66000366 5419290.0 274.20001221
497160.69000244 5419290.5 274.22000122
497160.72000122 5419291.0 274.22000122
497160.75 5419291.0 274.23001099
497160.75 5419291.5 274.26000977
497160.77999878 5419292.0 274.29000854
497160.80999756 5419292.5 274.32000732
497160.80999756 5419293.0 274.3500061
497160.83999634 5419293.5 274.32998657
497160.88000488 5419294.0 274.3500061
497160.88000488 5419294.5 274.32998657
497160.91000366 5419295.0 274.38000488
497160.94000244 5419295.5 274.44000244
497160.94000244 5419296.0 274.45001221
497161.5 5419301.5 268.75
497161.52999878 5419302.0 268.29000854
497161.5 5419302.5 269.42001343
497161.52999878 5419303.0 269.14001465
497161.55999756 5419303.5 269.07000732
497161.58999634 5419304.0 269.13000488
497161.61999512 5419304.5 269.16000366
497161.61999512 5419305.0 269.10998535
497161.66000366 5419305.5 269.14001465
497161.72000122 5419306.0 268.29000854
497162.19000244 5419314.5 267.48001099
497162.22000122 5419315.0 267.39001465
497162.91000366 5419327.0 265.57000732
497162.91000366 5419327.5 265.57998657
497162.94000244 5419328.0 265.57998657
497162.97000122 5419328.5 265.57000732
497162.97000122 5419329.0 265.57000732
497163.0 5419329.5 265.57000732
497163.02999878 5419329.5 265.57998657
497163.0 5419330.0 266.48001099
497163.05999756 5419330.5 265.57998657
497163.02999878 5419331.0 266.60998535
497163.05999756 5419332.0 266.79000854
497163.08999634 5419332.5 266.76000977
497163.94000244 5419339.5 266.07000732
497163.91000366 5419339.0 266.17001343
497163.91000366 5419338.5 266.1000061
497163.83999634 5419338.0 266.14001465
497163.75 5419336.0 266.45001221
497163.55999756 5419332.5 266.85998535
497163.52999878 5419332.0 267.01000977
497163.5 5419331.5 267.0
497163.47000122 5419331.0 267.04000854
497163.38000488 5419329.0 267.07000732
497162.72000122 5419315.0 267.32998657
497162.69000244 5419315.0 267.3500061
497162.47000122 5419308.5 265.79998779
497162.22000122 5419306.0 268.32000732
497162.19000244 5419305.5 268.76000977
497162.16000366 5419305.0 269.07000732
497162.11999512 5419304.5 269.04998779
497162.05999756 5419304.0 270.17001343
497162.05999756 5419303.5 269.89001465
497162.05999756 5419303.5 269.20001221
497162.05999756 5419303.0 269.01000977
497162.02999878 5419302.5 269.10998535
497162.02999878 5419302.0 268.82000732
497161.97000122 5419301.5 269.3500061
497161.97000122 5419301.0 268.8500061
497161.44000244 5419295.5 274.70001221
497161.44000244 5419295.0 274.69000244
497161.41000366 5419294.5 274.69000244
497161.38000488 5419294.0 274.67001343
497161.38000488 5419294.0 274.67001343
497161.33999634 5419293.5 274.66000366
497161.30999756 5419293.0 274.63000488
497161.30999756 5419292.5 274.6000061
497161.27999878 5419292.0 274.57000732
497161.27999878 5419291.5 274.54000854
497161.25 5419291.0 274.54000854
497161.22000122 5419291.0 274.51998901
497161.22000122 5419290.5 274.51000977
497161.19000244 5419290.0 274.51000977
497161.16000366 5419289.5 274.5
497161.16000366 5419289.0 274.45001221
497161.11999512 5419288.5 274.47000122
497161.08999634 5419288.0 274.44000244
497161.08999634 5419287.5 274.39001465
497161.05999756 5419287.5 274.35998535
497161.02999878 5419287.0 274.3500061
497161.02999878 5419286.5 274.32998657
497161.0 5419286.0 274.29998779
497160.97000122 5419285.5 274.32000732
497160.97000122 5419285.0 274.32000732
497160.94000244 5419284.5 274.32000732
497160.94000244 5419284.5 274.29000854
497160.91000366 5419284.0 274.29000854
497160.88000488 5419283.5 274.26000977
497160.88000488 5419283.0 274.23001099
497160.83999634 5419282.5 274.22000122
497160.80999756 5419282.0 274.20001221
497161.41000366 5419282.0 274.57000732
497161.41000366 5419282.5 274.57000732
497161.44000244 5419283.0 274.6000061
497161.47000122 5419283.5 274.6000061
497161.47000122 5419284.0 274.64001465
497161.5 5419284.0 274.63000488
497161.52999878 5419284.5 274.64001465
497161.55999756 5419285.0 274.63000488
497161.55999756 5419285.5 274.6000061
497161.58999634 5419286.0 274.54000854
497161.61999512 5419286.5 274.51000977
497161.66000366 5419287.0 274.48001099
497161.66000366 5419287.5 274.51000977
497161.69000244 5419288.0 274.48001099
497161.72000122 5419288.5 274.47000122
497161.75 5419289.0 274.45001221
497161.75 5419289.5 274.44000244
497161.77999878 5419290.0 274.48001099
497161.80999756 5419290.0 274.42001343
497161.83999634 5419290.5 274.3500061
497161.83999634 5419291.0 274.3500061
497161.88000488 5419291.5 274.35998535
497161.91000366 5419292.0 274.35998535
497161.94000244 5419292.5 274.3500061
497161.94000244 5419293.0 274.32000732
497161.97000122 5419293.5 274.29998779
497162.0 5419294.0 274.32000732
497162.02999878 5419294.5 274.32000732
497162.02999878 5419295.0 274.29000854
497162.05999756 5419295.5 274.26000977
497162.08999634 5419295.5 274.23001099
497162.61999512 5419301.0 268.3500061
497162.61999512 5419301.5 268.73001099
497162.58999634 5419302.0 269.92001343
497162.61999512 5419302.5 269.82998657
497162.69000244 5419303.0 269.1000061
497162.69000244 5419304.0 269.6000061
497162.69000244 5419304.0 270.25
497162.77999878 5419305.0 269.04000854
497162.80999756 5419305.5 268.67001343
497162.80999756 5419305.5 269.0
497163.05999756 5419310.5 268.3500061
497163.08999634 5419311.0 268.60998535
497163.08999634 5419311.0 269.07000732
497163.11999512 5419311.5 268.64001465
497163.16000366 5419312.0 268.32998657
497163.30999756 5419314.5 267.29998779
497163.69000244 5419322.0 267.69000244
497163.72000122 5419322.5 267.64001465
497164.16000366 5419331.5 267.01000977
497164.25 5419332.5 266.41000366
497164.25 5419332.5 266.3500061
497164.27999878 5419333.0 266.32998657
497164.30999756 5419333.5 266.42001343
497164.30999756 5419334.0 266.57000732
497164.33999634 5419334.5 266.51000977
497164.38000488 5419335.0 266.48001099
